Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ND_PM1443	100	1.25	Neural Network (Specific Model)	11	0.879	173266	316.804827106057	4652131	0.57	4309	76	408804	None
ND_PM1444	99.99	1.51	Neural Network (Specific Model)	11	0.876	381618	319.81437845636	4547247	0.57	4159	38	548815	None
ND_PM1445	100	0.32	Neural Network (Specific Model)	11	0.877	119458	319.433234421365	4411907	0.57	4044	97	331356	None
ND_PM1446	99.99	0.5	Neural Network (Specific Model)	11	0.878	63810	315.169663984856	4544520	0.57	4226	133	317255	None
ND_PM1447	100	0.4	Neural Network (Specific Model)	11	0.877	207352	316.411624583135	4537269	0.57	4198	52	637048	None
ND_PM1450	100	0.53	Neural Network (Specific Model)	11	0.879	102436	317.388955010712	4545543	0.57	4201	72	324672	None
ND_PM1451	100	0.32	Neural Network (Specific Model)	11	0.878	203206	318.16243282853	4443311	0.57	4094	56	489515	None
ND_PM1453	99.99	0.85	Neural Network (Specific Model)	11	0.881	296569	317.452318668252	4539166	0.57	4205	42	561955	None
ND_PM1454	99.99	0.37	Neural Network (Specific Model)	11	0.881	115159	316.547084130019	4504338	0.57	4184	85	256024	None
ND_PM1455	99.99	0.91	Neural Network (Specific Model)	11	0.876	217733	313.785419532325	4680176	0.57	4362	61	556414	None
ND_PM1456	100	0.81	Neural Network (Specific Model)	11	0.879	279267	317.308120649652	4658453	0.57	4310	55	740459	None
ND_PM1457	100	0.79	Neural Network (Specific Model)	11	0.88	269187	319.067592592593	4689136	0.57	4320	44	726437	None
ND_PM1458	100	0.29	Neural Network (Specific Model)	11	0.88	243336	319.901234567901	4584300	0.57	4212	50	528904	None
ND_PM1459	99.99	1	Neural Network (Specific Model)	11	0.88	157616	317.287461040518	4506147	0.57	4171	53	544405	None
ND_PM1460	100	1.63	Neural Network (Specific Model)	11	0.876	243427	318.141116526362	4907858	0.57	4514	51	1058485	None
ND_PM1462	99.96	3.02	Neural Network (Specific Model)	11	0.878	402753	318.493882352941	4615480	0.57	4250	41	569153	None
ND_PM1463	99.97	3.86	Neural Network (Specific Model)	11	0.879	418180	317.984901277584	4662619	0.57	4305	40	857540	None
ND_PM1464	100	0.51	Neural Network (Specific Model)	11	0.878	275508	321.851512146753	4431325	0.58	4034	66	410131	None
ND_PM1465	100	1.6	Neural Network (Specific Model)	11	0.878	174847	316.466773971028	4692806	0.57	4349	65	537222	None
ND_PM1466	99.99	0.53	Neural Network (Specific Model)	11	0.876	104651	313.065521191294	4671402	0.57	4365	83	285947	None
ND_PM1467	100	0.83	Neural Network (Specific Model)	11	0.881	169900	315.459359889477	4659689	0.57	4343	65	415327	None
ND_PM1468	100	0.35	Neural Network (Specific Model)	11	0.879	144748	318.871504339441	4507879	0.57	4148	71	382376	None
ND_PM1469	99.98	1.5	Neural Network (Specific Model)	11	0.877	80649	312.876025310523	4559217	0.57	4267	100	232587	None
ND_PM1470	100	0.37	Neural Network (Specific Model)	11	0.877	176525	319.857584403233	4595993	0.57	4206	62	668554	None
ND_PM1471	100	0.5	Neural Network (Specific Model)	11	0.88	294899	320.283863080685	4456961	0.57	4090	46	551109	None
ND_PM1472	100	0.6	Neural Network (Specific Model)	11	0.873	211635	317.566117647059	4631187	0.58	4250	60	539847	None
ND_PM1473	100	1.5	Neural Network (Specific Model)	11	0.882	459772	325.871942446043	4615526	0.58	4170	32	849455	None
ND_PM1474	100	3.4	Neural Network (Specific Model)	11	0.88	381333	322.790231241152	4654858	0.58	4238	35	878776	None
ND_PM1475	100	1.4	Neural Network (Specific Model)	11	0.88	598084	322.961500974659	4508627	0.58	4104	24	889508	None
ND_PM1477	100	0.28	Neural Network (Specific Model)	11	0.876	180008	320.083070196745	4504355	0.57	4117	69	446303	None
ND_PM1478	100	1.69	Neural Network (Specific Model)	11	0.878	398907	322.737209302326	4737268	0.57	4300	31	1002559	None
ND_PM1479	99.93	1.29	Neural Network (Specific Model)	11	0.88	134366	324.55976602238	4346079	0.57	3932	67	313193	None
ND_PM1480	100	0.47	Neural Network (Specific Model)	11	0.877	102861	314.675839552239	4609342	0.57	4288	90	348954	None
ND_PM1482	100	0.33	Neural Network (Specific Model)	11	0.878	115068	319.497120921305	4543750	0.57	4168	80	384955	None
ND_PM1483	99.99	0.6	Neural Network (Specific Model)	11	0.876	267907	320.25599608419	4472275	0.57	4086	44	597214	None
ND_PM1484	100	1.09	Neural Network (Specific Model)	11	0.875	279231	311.892794376098	4858845	0.57	4552	54	924179	None
ND_PM1485	100	0.85	Neural Network (Specific Model)	11	0.877	324326	315.700518378888	4577820	0.57	4244	51	731023	None
ND_PM1486	99.99	1.8	Neural Network (Specific Model)	11	0.883	279418	324.446108519519	4480492	0.57	4073	42	770158	None
ND_PM1489	100	0.17	Neural Network (Specific Model)	11	0.877	450563	315.832779886148	4549979	0.57	4216	39	736098	None
ND_PM1490	100	0.27	Neural Network (Specific Model)	11	0.875	247007	314.755529685681	4624739	0.57	4295	58	514554	None
ND_PM1493	99.98	2.55	Neural Network (Specific Model)	11	0.877	385209	320.997601343248	4572847	0.57	4169	39	807301	None
ND_PM1494	99.99	0.04	Neural Network (Specific Model)	11	0.875	81189	316.183027079304	4475197	0.57	4136	121	224224	None
ND_PM1497	99.98	0.59	Neural Network (Specific Model)	11	0.875	286378	311.801142857143	4669344	0.57	4375	44	1616203	None
ND_PM1498	99.99	2.6	Neural Network (Specific Model)	11	0.878	148994	315.859938693704	4568522	0.57	4241	71	455162	None
ND_PM1499	100	1.54	Neural Network (Specific Model)	11	0.88	120264	323.640488656195	4416660	0.57	4011	81	277662	None
ND_PM1500	100	0.24	Neural Network (Specific Model)	11	0.88	360457	319.6	4416452	0.57	4060	43	791367	None
ND_PM1502	100	1	Neural Network (Specific Model)	11	0.88	330517	319.280114722753	4547318	0.57	4184	34	675103	None
ND_PM1505	100	0.11	Neural Network (Specific Model)	11	0.873	73099	304.02551477171	4659274	0.56	4468	249	218902	None
ND_PM1506	99.99	0.11	Neural Network (Specific Model)	11	0.877	84215	310.065212346252	4563502	0.57	4309	116	218901	None
ND_PM1508	100	1.39	Neural Network (Specific Model)	11	0.872	232579	298.097799511002	5025104	0.56	4908	462	548420	None
ND_PM1509	100	0.04	Neural Network (Specific Model)	11	0.876	167359	314.71677609237	4752530	0.57	4417	126	445095	None
ND_PM1512	99.96	0.21	Neural Network (Specific Model)	11	0.878	297270	317.039253695178	4463583	0.56	4127	93	747076	None
ND_PM1517	99.99	0.33	Neural Network (Specific Model)	11	0.88	227397	315.363530778165	4621246	0.57	4305	59	437305	None
ND_PM1518	100	0.08	Neural Network (Specific Model)	11	0.879	232291	311.283520513408	4626572	0.57	4363	104	653461	None
ND_PM1519	100	0.08	Neural Network (Specific Model)	11	0.877	199872	317.501905669366	4554161	0.57	4198	84	420817	None
ND_PM1521	100	1.22	Neural Network (Specific Model)	11	0.879	141341	313.011363636364	4787999	0.57	4488	69	393381	None
ND_PM1523	99.99	2.43	Neural Network (Specific Model)	11	0.878	335537	318.750856583456	4441204	0.57	4086	39	1027021	None
ND_PM1524	100	1	Neural Network (Specific Model)	11	0.876	499761	320.360836859426	4660291	0.57	4254	34	758294	None
ND_PM1525	99.99	0.62	Neural Network (Specific Model)	11	0.877	93840	313.701800094742	4522125	0.57	4222	93	307714	None
ND_PM1527	100	0.76	Neural Network (Specific Model)	11	0.882	367101	324.143898881867	4530897	0.58	4114	35	820714	None
ND_PM1529	100	0.61	Neural Network (Specific Model)	11	0.877	152844	314.39444971537	4524907	0.57	4216	96	377718	None
ND_PM1530	100	0.05	Neural Network (Specific Model)	11	0.882	601557	323.140059494298	4427277	0.57	4034	27	1061944	None
ND_PM1531	100	0.51	Neural Network (Specific Model)	11	0.876	222391	310.647444595206	4696485	0.57	4422	188	471196	None
ND_PM1532	100	0.03	Neural Network (Specific Model)	11	0.877	203518	316.246740933871	4557516	0.57	4219	93	504550	None
ND_PM1534	100	0.5	Neural Network (Specific Model)	11	0.878	355659	323.915513474144	4549550	0.58	4119	31	786026	None
ND_PM1535	100	1.07	Neural Network (Specific Model)	11	0.879	347721	320.733892215569	4561743	0.57	4175	50	599724	None
ND_PM1536	100	0.25	Neural Network (Specific Model)	11	0.881	290895	324.486595852301	4362581	0.57	3954	55	538311	None
ND_PM1538	99.99	0.14	Neural Network (Specific Model)	11	0.88	276092	320.312764369246	4379747	0.57	4019	37	733746	None
ND_PM1539	100	0.74	Neural Network (Specific Model)	11	0.878	337658	319.671068144306	4624403	0.57	4241	37	1036060	None
ND_PM1540	99.99	1.01	Neural Network (Specific Model)	11	0.879	482088	320.63077291218	4565371	0.57	4179	29	796844	None
ND_PM1541	100	0.58	Neural Network (Specific Model)	11	0.878	238395	320.443678707224	4597760	0.57	4208	48	615545	None
ND_PM1542	100	1.6	Neural Network (Specific Model)	11	0.879	369765	320.187230989957	4560857	0.57	4182	33	655094	None
ND_PM1543	100	1.31	Neural Network (Specific Model)	11	0.879	357970	319.972078836227	4645111	0.58	4262	41	684840	None
ND_PM1544	99.99	3.42	Neural Network (Specific Model)	11	0.88	292516	321.778949892112	4566116	0.57	4171	36	981095	None
ND_PM1545	100	1.72	Neural Network (Specific Model)	11	0.882	330303	319.996707431797	4622027	0.57	4252	37	680501	None
ND_PM1548	100	0.81	Neural Network (Specific Model)	11	0.881	308851	322.605883783127	4512734	0.58	4113	39	540337	None
ND_PM1549	100	0.22	Neural Network (Specific Model)	11	0.878	203755	317.844857073052	4435892	0.57	4093	70	334564	None
ND_PM1550	100	1.06	Neural Network (Specific Model)	11	0.881	148466	320.98045112782	4356876	0.57	3990	44	599245	None
ND_PM1551	100	1.24	Neural Network (Specific Model)	11	0.879	556670	319.991666666667	4579401	0.57	4200	31	771569	None
ND_PM1552	100	0.37	Neural Network (Specific Model)	11	0.871	307215	318.334759866857	4602228	0.58	4206	41	559525	None
ND_PM1553	100	1.22	Neural Network (Specific Model)	11	0.88	198767	322.998596162845	4699030	0.57	4274	77	341142	None
ND_PM1554	100	0.37	Neural Network (Specific Model)	11	0.881	130015	322.332373410127	4567371	0.57	4167	60	371327	None
ND_PM1556	100	1.55	Neural Network (Specific Model)	11	0.88	200843	319.806724721819	4500065	0.57	4134	66	411662	None
ND_PM1557	100	1.51	Neural Network (Specific Model)	11	0.878	114509	318.444922341697	4544779	0.57	4185	91	314886	None
ND_PM1558	100	1.12	Neural Network (Specific Model)	11	0.879	547489	321.639360155114	4523307	0.57	4126	21	819978	None
ND_PM1560	99.99	0.79	Neural Network (Specific Model)	11	0.877	83729	310.873808443032	4677607	0.57	4406	168	174944	None
ND_PM1561	99.99	0.58	Neural Network (Specific Model)	11	0.883	80336	318.923695758167	4438240	0.57	4102	125	216835	None
ND_PM1562	100	0.2	Neural Network (Specific Model)	11	0.877	260217	317.164097699787	4570224	0.57	4217	75	447251	None
ND_PM1563	100	0.08	Neural Network (Specific Model)	11	0.879	211383	311.096197892808	4627138	0.57	4366	107	421734	None
ND_PM1564	100	0.08	Neural Network (Specific Model)	11	0.878	529228	312.469167050161	4630713	0.57	4346	63	2005586	None
ND_PM1565	100	0.08	Neural Network (Specific Model)	11	0.879	195298	311.411009174312	4625902	0.57	4360	112	528782	None
ND_PM1566	100	1.13	Neural Network (Specific Model)	11	0.878	22969	294.258788009489	4654258	0.57	4637	462	98432	None
ND_PM1567	100	1.18	Neural Network (Specific Model)	11	0.875	65169	308.503327977966	4598658	0.57	4357	252	189173	None
ND_PM1568	100	0.64	Neural Network (Specific Model)	11	0.877	166921	313.615764705882	4550645	0.57	4250	99	493949	None
ND_PM1569	100	0.05	Neural Network (Specific Model)	11	0.882	267914	321.699038698546	4432885	0.57	4057	72	472739	None
ND_PM1571	100	0.59	Neural Network (Specific Model)	11	0.877	224690	312.255765682657	4624482	0.57	4336	85	620022	None
ND_PM1572	100	0.09	Neural Network (Specific Model)	11	0.876	253680	304.97046319087	4659423	0.57	4469	362	629477	None
ND_PM1573	100	3.51	Neural Network (Specific Model)	11	0.873	222391	280.074861190886	5015524	0.57	5223	859	471196	None
ND_PM1582	100	0.58	Neural Network (Specific Model)	11	0.879	408258	317.006289308176	4635022	0.57	4293	31	1028140	None
ND_PM1583	99.99	0.62	Neural Network (Specific Model)	11	0.883	133514	321.547239263804	4446658	0.57	4075	64	283712	None
ND_PM1584	100	4.58	Neural Network (Specific Model)	11	0.878	338185	325.906228131561	4764504	0.58	4287	29	901917	None
ND_PM1585	100	0.96	Neural Network (Specific Model)	11	0.879	87952	314.10825944937	4589066	0.57	4286	113	276812	None
ND_PM1586	100	2.36	Neural Network (Specific Model)	11	0.877	381704	314.458113380767	4678364	0.57	4357	34	580613	None
ND_PM1588	100	1.54	Neural Network (Specific Model)	11	0.877	310988	314.882406771906	4698206	0.57	4371	37	799982	None
ND_PM1589	100	3.83	Neural Network (Specific Model)	11	0.877	521169	315.286358511838	4775657	0.57	4435	33	1139473	None
ND_PM1590	100	0.6	Neural Network (Specific Model)	11	0.876	470914	315.269276677011	4515439	0.57	4189	37	2142140	None
ND_PM1592	100	0.43	Neural Network (Specific Model)	11	0.877	147551	320.145506419401	4597345	0.57	4206	59	673357	None
ND_PM1593	100	0.35	Neural Network (Specific Model)	11	0.877	138313	316.37410244136	4516222	0.57	4178	60	368189	None
ND_PM1594	100	0.3	Neural Network (Specific Model)	11	0.879	377018	317.334372751259	4507291	0.57	4169	31	529016	None
ND_PM1595	100	0.33	Neural Network (Specific Model)	11	0.877	177108	319.469002695418	4453942	0.57	4081	72	371350	None
ND_PM1598	99.99	0.45	Neural Network (Specific Model)	11	0.876	256692	320.446542422756	4466483	0.57	4078	49	548805	None
ND_PM1601	100	0.62	Neural Network (Specific Model)	11	0.876	135821	319.604961832061	4578662	0.57	4192	76	417741	None
ND_PM1603	99.99	0.35	Neural Network (Specific Model)	11	0.876	225213	319.722290489064	4446673	0.57	4069	62	421349	None
ND_PM1604	100	0.85	Neural Network (Specific Model)	11	0.877	169039	317.581975071908	4526223	0.57	4172	67	442410	None
ND_PM1605	99.99	0.43	Neural Network (Specific Model)	11	0.88	100927	315.772531214529	4732391	0.57	4405	87	254002	None
ND_PM1607	100	0.99	Neural Network (Specific Model)	11	0.878	526802	316.349489795918	4654315	0.57	4312	35	947963	None
ND_PM1609	100	0.79	Neural Network (Specific Model)	11	0.877	301555	314.647193062529	4709708	0.57	4382	36	726217	None
ND_PM1610	100	1.28	Neural Network (Specific Model)	11	0.877	360315	314.929042528997	4728901	0.57	4397	33	985275	None
ND_PM1611	100	0.43	Neural Network (Specific Model)	11	0.876	142332	317.127096621781	4588136	0.57	4233	69	453102	None
ND_PM1612	99.99	1.26	Neural Network (Specific Model)	11	0.877	260641	314.643359818388	4735273	0.57	4405	36	584231	None
ND_PM1613	100	1.93	Neural Network (Specific Model)	11	0.879	80518	308.485958211638	4678886	0.57	4451	114	258189	None
ND_PM1614	100	1.68	Neural Network (Specific Model)	11	0.879	93029	308.509887640449	4678507	0.57	4450	102	240015	None
ND_PM1615	100	0.51	Neural Network (Specific Model)	11	0.876	135528	315.178345441762	4596635	0.57	4267	77	455640	None
ND_PM1616	99.99	0.88	Neural Network (Specific Model)	11	0.876	381618	320.06303030303	4513565	0.57	4125	36	1031971	None
ND_PM1617	100	0.79	Neural Network (Specific Model)	11	0.876	395360	313.045757645436	4653490	0.57	4349	35	781667	None
ND_PM1618	100	1.32	Neural Network (Specific Model)	11	0.879	32878	306.807358318099	4576893	0.57	4376	258	104991	None
ND_PM1619	100	0.57	Neural Network (Specific Model)	11	0.881	238798	317.772029293645	4570235	0.57	4233	62	346240	None
ND_PM1620	99.99	0.57	Neural Network (Specific Model)	11	0.88	182729	316.284448589415	4616887	0.57	4289	79	348312	None
ND_PM1621	100	0.04	Neural Network (Specific Model)	11	0.878	150872	315.533932371719	4553484	0.57	4229	61	375130	None
ND_PM1622	99.99	0.04	Neural Network (Specific Model)	11	0.883	390859	324.135714285714	4466183	0.58	4060	38	528844	None
ND_PM1623	99.99	0.03	Neural Network (Specific Model)	11	0.879	108171	320.104303797468	4310578	0.57	3950	75	238877	None
ND_PM1624	100	0.04	Neural Network (Specific Model)	11	0.882	235329	320.994787788533	4390687	0.57	4029	67	422652	None
ND_PM1625	99.99	0.02	Neural Network (Specific Model)	11	0.877	134735	312.58062283737	4629449	0.57	4335	95	502428	None
ND_PM1626	100	0.05	Neural Network (Specific Model)	11	0.881	195012	321.501989060169	4396768	0.57	4022	61	403935	None
ND_PM1628	99.98	2.15	Neural Network (Specific Model)	11	0.877	371239	315.84168803917	4628286	0.57	4289	30	795091	None
ND_PM1630	99.84	4.63	Neural Network (Specific Model)	11	0.878	419962	316.798790051535	4822739	0.57	4463	53	818446	None
ND_PM1632	100	1.22	Neural Network (Specific Model)	11	0.881	291261	317.580380192443	4600897	0.57	4261	43	768229	None
ND_PM1635	100	2.45	Neural Network (Specific Model)	11	0.879	248797	317.825438180957	4574099	0.57	4222	58	509727	None
ND_PM1637	99.99	0.06	Neural Network (Specific Model)	11	0.878	264375	311.283238366572	4470279	0.57	4212	81	473653	None
ND_PM1638	99.88	0.21	Neural Network (Specific Model)	11	0.874	321298	307.483099563118	4580939	0.57	4349	102	674840	None
ND_PM1639	99.92	0.08	Neural Network (Specific Model)	11	0.878	434857	312.465372633597	4447482	0.57	4173	46	1059751	None
ND_PM1640	100	0.04	Neural Network (Specific Model)	11	0.876	281527	314.400636319139	4393218	0.57	4086	77	532812	None
ND_PM1641	99.98	0.04	Neural Network (Specific Model)	11	0.877	352241	313.113663845224	4421837	0.57	4135	55	569073	None
ND_PM1642	100	0.25	Neural Network (Specific Model)	11	0.874	145971	309.415919024615	4606213	0.57	4347	103	454220	None
ND_PM1643	100	0.62	Neural Network (Specific Model)	11	0.871	268871	304.663622526636	4814030	0.56	4599	115	719332	None
ND_PM1644	99.97	0.08	Neural Network (Specific Model)	11	0.876	245477	307.219752520623	4582038	0.57	4364	63	343382	None
ND_PM1645	100	0.49	Neural Network (Specific Model)	11	0.878	294351	312.968017578125	4369546	0.57	4096	78	705202	None
ND_PM1646	99.98	0.05	Neural Network (Specific Model)	11	0.877	342408	310.856413994169	4367661	0.57	4116	119	575561	None
ND_PM1647	99.98	0.3	Neural Network (Specific Model)	11	0.876	240378	310.993658994833	4524398	0.57	4258	55	1059953	None
ND_PM1648	100	0.53	Neural Network (Specific Model)	11	0.879	306746	315.424618320611	4504344	0.57	4192	59	652180	None
ND_PM1649	99.9	0.05	Neural Network (Specific Model)	11	0.875	391768	313.502522219553	4465762	0.57	4163	49	721167	None
ND_PM1650	99.98	0.46	Neural Network (Specific Model)	11	0.874	394528	313.110897743639	4466624	0.57	4166	49	721597	None
ND_PM1651	99.97	0.01	Neural Network (Specific Model)	11	0.875	281856	314.889290882779	4467417	0.57	4146	56	641964	None
ND_PM1652	100	0.44	Neural Network (Specific Model)	11	0.875	263723	320.007718282682	4538518	0.58	4146	62	546513	None
ND_PM1653	100	0.1	Neural Network (Specific Model)	11	0.875	385428	316.602816217529	4460778	0.58	4119	50	743070	None
ND_PM1654	99.51	1.26	Neural Network (Specific Model)	11	0.875	510842	314.769212179797	4456036	0.58	4138	47	748836	None
